car,price,body,mileage,engType,registration,year,Model,drive
Renault,6555,vagon,180,Diesel,yes,2005,Megane,front
Renault,6300,vagon,202,Diesel,yes,2005,Scenic,
Seat,7900,vagon,231,Petrol,yes,2005,Toledo,
Skoda,6800,vagon,144,Petrol,yes,2005,Octavia Tour,front
Subaru,6100,vagon,350,Petrol,yes,2005,Forester,full
Toyota,8200,vagon,204,Diesel,yes,2005,Corolla,front
VAZ,2800,vagon,209,Petrol,yes,2005,2111,front
VAZ,2200,vagon,36,Gas,yes,2005,2104,rear
Volkswagen,10200,vagon,186,Diesel,yes,2005,Passat B6,front
Volkswagen,9400,vagon,176,Diesel,yes,2005,Passat B5,
Volkswagen,5200,vagon,248,Diesel,no,2005,Passat B6,front
Volkswagen,4500,vagon,220,Diesel,no,2005,Touran,front
Citroen,5000,van,194,Diesel,yes,2005,Berlingo ????.,front
Citroen,4600,van,299,Diesel,yes,2005,Berlingo ????.,front
Citroen,4200,van,160,Diesel,yes,2005,Jumpy ????.,front
Fiat,6300,van,217,Diesel,yes,2005,Doblo ????.,front
Fiat,4900,van,178,Diesel,yes,2005,Doblo ????.,front
Fiat,3900,van,190,Diesel,yes,2005,Doblo ????.,front
Ford,6900,van,215,Diesel,yes,2005,Transit ????.,front
Ford,6750,van,147,Diesel,yes,2005,C-Max,front
Hyundai,6500,van,170,Petrol,yes,2005,Matrix,front
Hyundai,6200,van,187,Diesel,yes,2005,H1 ????.,rear
Hyundai,5900,van,141,Petrol,yes,2005,Matrix,front
Mercedes-Benz,14500,van,300,Diesel,yes,2005,Sprinter 313 ????.,rear
Mercedes-Benz,13200,van,217,Gas,yes,2005,Viano ????.,rear
Mercedes-Benz,11000,van,250,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,10999,van,263,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,9999,van,127,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,9500,van,280,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,9500,van,248,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,9400,van,250,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,8700,van,290,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,8000,van,280,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,7600,van,240,Diesel,yes,2005,Vito ????.,rear
Mercedes-Benz,4300,van,300,Diesel,no,2005,Vito ????.,rear
Moskvich-Izh,1100,van,160,Gas,yes,2005,2717,rear
Opel,8700,van,305,Diesel,yes,2005,Vivaro ????.,front
Opel,8600,van,235,Diesel,yes,2005,Vivaro ????.,front
Opel,8100,van,290,Diesel,yes,2005,Vivaro ????.,
Opel,5500,van,298,Diesel,yes,2005,Combo ????.,front
Opel,5000,van,190,Diesel,yes,2005,Combo ????.,front
Opel,4500,van,409,Diesel,yes,2005,Combo ????.,front
Peugeot,6300,van,270,Diesel,yes,2005,Expert ????.,front
Peugeot,6000,van,185,Diesel,yes,2005,Partner ????.,front
Peugeot,5400,van,208,Diesel,yes,2005,Expert ????.,
Renault,8900,van,170,Diesel,yes,2005,Trafic ????.,front
Renault,8800,van,200,Diesel,yes,2005,Trafic ????.,front
Renault,8400,van,248,Diesel,yes,2005,Trafic ????.,front
Renault,8400,van,260,Diesel,yes,2005,Trafic ????.,front
Renault,8100,van,206,Diesel,yes,2005,Trafic ????.,front
Renault,8000,van,189,Diesel,yes,2005,Trafic ????.,front
Renault,7500,van,240,Diesel,yes,2005,Grand Scenic,front
Renault,7000,van,210,Diesel,yes,2005,Kangoo ????.,front
Renault,6950,van,310,Diesel,yes,2005,Master ????.,front
Renault,6200,van,228,Diesel,yes,2005,Trafic ????.,front
Renault,6000,van,1,Diesel,yes,2005,Trafic ????.,front
Renault,5900,van,250,Diesel,yes,2005,Trafic ????.,front
Renault,5500,van,160,Diesel,yes,2005,Kangoo ????.,front
Renault,3400,van,260,Diesel,no,2005,Espace,front
Renault,3300,van,256,Diesel,yes,2005,Kangoo ????.,front
Renault,3300,van,250,Diesel,yes,2005,Kangoo ????.,front
Toyota,10500,van,200,Gas,yes,2005,Tacoma,rear
Volkswagen,12999,van,237,Diesel,yes,2005,Multivan,front
Volkswagen,12999,van,237,Diesel,yes,2005,T5 (Transporter) ????.,front
Volkswagen,10000,van,283,Diesel,yes,2005,T5 (Transporter) ????.,front
Volkswagen,10000,van,231,Diesel,yes,2005,T5 (Transporter) ????.,
Volkswagen,9300,van,176,Diesel,yes,2005,T5 (Transporter) ????.,front
Volkswagen,8900,van,272,Diesel,yes,2005,Caddy ????.,front
Volkswagen,8800,van,193,Diesel,yes,2005,T5 (Transporter) ????.,front
Volkswagen,8500,van,216,Diesel,yes,2005,Caddy ????.,front
Volkswagen,7800,van,226,Diesel,yes,2005,T5 (Transporter) ????,
Volkswagen,7400,van,168,Diesel,yes,2005,Caddy ????.,front
Volkswagen,7300,van,240,Diesel,yes,2005,Caddy ????.,front
Volkswagen,7170,van,176,Diesel,yes,2005,Caddy ????.,front
Volkswagen,6700,van,16,Diesel,yes,2005,Caddy ????.,front
Volkswagen,6200,van,180,Diesel,yes,2005,Caddy ????.,front
Volkswagen,5900,van,278,Diesel,yes,2005,Caddy ????.,front
Volkswagen,5200,van,235,Diesel,yes,2005,Caddy ????.,front
Volkswagen,5200,van,260,Diesel,no,2005,Touran,front
Volkswagen,5150,van,240,Diesel,yes,2005,Caddy ????.,front
Volkswagen,0,van,1,Diesel,yes,2005,Caddy ????.,
BMW,17100,crossover,188,Diesel,yes,2004,X5,full
BMW,16800,crossover,250,Diesel,yes,2004,X5,full
BMW,16500,crossover,230,Gas,yes,2004,X5,full
BMW,16100,crossover,194,Diesel,yes,2004,X5,full
BMW,13900,crossover,184,Gas,yes,2004,X5,full
BMW,13700,crossover,270,Gas,yes,2004,X5,full
BMW,8800,crossover,284,Diesel,no,2004,X5,full
Chevrolet,4800,crossover,320,Gas,yes,2004,Niva,full
Chevrolet,4300,crossover,150,Petrol,yes,2004,Niva,full
Honda,11500,crossover,147,Petrol,yes,2004,CR-V,full
Honda,9900,crossover,86,Petrol,yes,2004,CR-V,full
Honda,9300,crossover,183,Petrol,yes,2004,CR-V,full
Hyundai,4900,crossover,230,Diesel,no,2004,Santa FE,full
Infiniti,15900,crossover,110,Gas,yes,2004,FX 35,full
Infiniti,14200,crossover,129,Petrol,yes,2004,FX 35,full
Infiniti,14100,crossover,130,Gas,yes,2004,FX 35,full
Infiniti,13400,crossover,137,Gas,yes,2004,FX 45,full
Land Rover,7000,crossover,190,Diesel,no,2004,Discovery,full
Lexus,21900,crossover,160,Petrol,yes,2004,GX,full
Lexus,21700,crossover,160,Gas,yes,2004,GX,full
Lexus,19990,crossover,275,Gas,yes,2004,LX 470,full
Lexus,17200,crossover,212,Petrol,yes,2004,LX 470,full
Lexus,14999,crossover,141,Gas,yes,2004,RX 300,full
Lexus,14900,crossover,180,Gas,yes,2004,RX 300,full
Lexus,14290,crossover,173,Petrol,yes,2004,RX 300,full
Mercedes-Benz,35900,crossover,254,Gas,yes,2004,G 500,full
Mercedes-Benz,14200,crossover,210,Gas,yes,2004,ML 350,full
Mercedes-Benz,11700,crossover,284,Diesel,yes,2004,ML 400,full
Mitsubishi,15000,crossover,295,Diesel,yes,2004,Pajero Wagon,full
Mitsubishi,9500,crossover,225,Gas,yes,2004,Outlander,full
Mitsubishi,8000,crossover,220,Gas,yes,2004,Outlander,full
Nissan,12000,crossover,148,Petrol,yes,2004,Terrano,full
Porsche,23500,crossover,97,Petrol,yes,2004,Cayenne,full
Porsche,17000,crossover,155,Gas,yes,2004,Cayenne,full
Toyota,25555,crossover,128,Gas,yes,2004,Land Cruiser 100,full
Toyota,20900,crossover,180,Gas,yes,2004,Land Cruiser 100,full
Toyota,18700,crossover,250,Gas,yes,2004,Land Cruiser 100,full
Toyota,17800,crossover,220,Diesel,yes,2004,Land Cruiser Prado,full
Toyota,17500,crossover,168,Gas,yes,2004,Land Cruiser Prado,full
Toyota,16800,crossover,238,Gas,yes,2004,Land Cruiser Prado,full
VAZ,3950,crossover,120,Gas,yes,2004,2121,full
VAZ,3700,crossover,92,Petrol,yes,2004,2121,full
Volkswagen,14000,crossover,194,Gas,yes,2004,Touareg,full
Volkswagen,11200,crossover,1,Petrol,yes,2004,Touareg,full
Volkswagen,6900,crossover,258,Diesel,no,2004,Touareg,full
Volkswagen,6300,crossover,213,Diesel,no,2004,Touareg,
Volkswagen,4000,crossover,137,Diesel,no,2004,Touareg,
?UAZ,5950,crossover,2,Petrol,yes,2004,1301,full
Audi,3700,hatch,420,Diesel,no,2004,A3,front
BMW,4100,hatch,160,Petrol,yes,2004,1 Series,
Chevrolet,4500,hatch,185,Gas,yes,2004,Aveo,front
Citroen,5500,hatch,71,Petrol,yes,2004,C3,front
Dacia,2700,hatch,138,Petrol,yes,2004,Solenza,front
Ford,5200,hatch,170,Petrol,yes,2004,Fiesta,front
Hyundai,5400,hatch,133,Petrol,yes,2004,Getz,front
Mazda,7999,hatch,220,Gas,yes,2004,3,front
Mazda,6800,hatch,205,Petrol,yes,2004,3,front
Mazda,6700,hatch,170,Petrol,yes,2004,3,front
Mazda,6250,hatch,191,Petrol,yes,2004,3,front
Mercedes-Benz,7300,hatch,176,Petrol,yes,2004,A 140,front
Mitsubishi,7300,hatch,126,Other,yes,2004,Colt,
Nissan,5200,hatch,126,Petrol,yes,2004,Micra,front
Skoda,5900,hatch,180,Petrol,yes,2004,Octavia,front
Skoda,4700,hatch,145,Gas,yes,2004,Fabia,front
Skoda,4700,hatch,198,Gas,yes,2004,Fabia,front
Skoda,4300,hatch,148,Petrol,yes,2004,Fabia,front
Smart,5950,hatch,150,Petrol,yes,2004,Forfour,front
Smart,5400,hatch,143,Diesel,yes,2004,Fortwo,rear
VAZ,2650,hatch,125,Petrol,yes,2004,21093,front
VAZ,2300,hatch,137,Gas,yes,2004,2109,front
Volkswagen,7800,hatch,230,Petrol,yes,2004,Golf V,front
Volkswagen,7600,hatch,225,Petrol,yes,2004,Golf V,front
Volkswagen,6999,hatch,195,Diesel,yes,2004,Golf V,front
Volkswagen,6000,hatch,195,Gas,yes,2004,Polo,front
ZAZ,1900,hatch,189,Gas,yes,2004,1103 ???????,front
ZAZ,1800,hatch,150,Gas,yes,2004,1102 ?????,front
ZAZ,1600,hatch,86,Petrol,yes,2004,1102 ?????,front
ZAZ,1350,hatch,91,Petrol,yes,2004,1102 ?????,front
ZAZ,1250,hatch,1,Petrol,yes,2004,1103 ???????,front
ZAZ,1149,hatch,500,Gas,yes,2004,1103 ???????,front
ZAZ,1000,hatch,150,Petrol,yes,2004,1102 ?????,front
Audi,14300,other,80,Petrol,yes,2004,A8,full
BMW,24700,other,85,Petrol,yes,2004,645,rear
BMW,19990,other,164,Gas,yes,2004,645,
BMW,15250,other,144,Petrol,yes,2004,530,rear
BMW,15000,other,205,Petrol,yes,2004,530,rear
BMW,8700,other,212,Diesel,no,2004,730,rear
Chrysler,8000,other,96,Petrol,no,2004,Crossfire,front
Ford,21500,other,175,Other,yes,2004,F-350,
Mazda,8100,other,85,Petrol,yes,2004,RX-8,rear
Mazda,6500,other,135,Petrol,yes,2004,RX-8,rear
Mazda,0,other,90,Other,yes,2004,RX-8,
Mercedes-Benz,15300,other,120,Petrol,yes,2004,CLK 240,rear
Mercedes-Benz,15000,other,82,Petrol,yes,2004,SLK 200,rear
Mercedes-Benz,14500,other,315,Gas,yes,2004,CL 500,rear
Mercedes-Benz,11200,other,198,Petrol,yes,2004,S 600,rear
Mercedes-Benz,8000,other,245,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,7900,other,206,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,5200,other,220,Petrol,no,2004,CLK 320,rear
Moskvich-Izh,1519,other,116,Petrol,yes,2004,2717,rear
Nissan,4750,other,171,Diesel,yes,2004,Kubistar,front
Opel,7200,other,212,Other,yes,2004,Vectra C,
Peugeot,26500,other,179,Petrol,yes,2004,307,front
Peugeot,8900,other,92,Petrol,yes,2004,206,front
Renault,7450,other,190,Diesel,yes,2004,Grand Scenic,front
Renault,7450,other,208,Other,yes,2004,Trafic ????.,front
Renault,6500,other,406,Diesel,yes,2004,Master ????.,front
Renault,4400,other,220,Diesel,yes,2004,Kangoo ????.,front
Renault,2200,other,155,Petrol,no,2004,Scenic,front
Smart,5000,other,125,Petrol,yes,2004,Fortwo,rear
Toyota,16500,other,130,Gas,yes,2004,Land Cruiser Prado,full
VAZ,1800,other,52,Petrol,yes,2004,2107,rear
Volkswagen,10900,other,287,Other,yes,2004,T5 (Transporter) ????.,front
Volkswagen,6700,other,207,Diesel,yes,2004,Caddy ????.,front
ZAZ,1250,other,165,Gas,yes,2004,110557,front
Audi,13300,sedan,207,Petrol,yes,2004,A8,full
Audi,12600,sedan,294,Gas,yes,2004,A8,front
Audi,12000,sedan,200,Petrol,yes,2004,A8,full
Audi,10900,sedan,199,Petrol,yes,2004,A8,front
Audi,10399,sedan,293,Gas,yes,2004,A4,full
Audi,9700,sedan,249,Diesel,yes,2004,A6,full
Audi,8150,sedan,162,Petrol,yes,2004,A4,front
Audi,8000,sedan,234,Gas,no,2004,A8,full
BMW,19500,sedan,190,Petrol,yes,2004,760,rear
BMW,15000,sedan,137,Petrol,yes,2004,520,rear
BMW,14600,sedan,116,Diesel,yes,2004,525,rear
BMW,14200,sedan,263,Petrol,yes,2004,530,rear
BMW,14200,sedan,135,Gas,yes,2004,530,
BMW,13700,sedan,276,Diesel,yes,2004,530,rear
BMW,13500,sedan,138,Petrol,yes,2004,525,rear
BMW,13200,sedan,150,Petrol,yes,2004,520,rear
BMW,12950,sedan,268,Diesel,yes,2004,740,rear
BMW,12799,sedan,181,Gas,yes,2004,520,rear
BMW,11900,sedan,300,Gas,yes,2004,525,rear
BMW,9999,sedan,200,Petrol,yes,2004,318,rear
BMW,9400,sedan,221,Gas,yes,2004,745,rear
BMW,9100,sedan,230,Gas,yes,2004,318,rear
BMW,8200,sedan,238,Diesel,no,2004,730,rear
BMW,7200,sedan,270,Diesel,no,2004,530,rear
BMW,7000,sedan,227,Diesel,no,2004,730,rear
Chevrolet,5450,sedan,242,Gas,yes,2004,Lacetti,front
Chevrolet,4500,sedan,133,Gas,yes,2004,Aveo,front
Chevrolet,4100,sedan,208,Gas,yes,2004,Aveo,front
Chevrolet,3400,sedan,150,Petrol,yes,2004,Aveo,front
Chrysler,4250,sedan,197,Petrol,yes,2004,Sebring,front
Daewoo,5800,sedan,71,Petrol,yes,2004,Nubira,front
Daewoo,4200,sedan,84,Petrol,yes,2004,Lanos,front
Daewoo,4200,sedan,288,Gas,yes,2004,Lanos,front
Daewoo,3999,sedan,227,Gas,yes,2004,Nubira,
Daewoo,3900,sedan,220,Petrol,yes,2004,Lanos,front
Daewoo,3900,sedan,218,Gas,yes,2004,Lanos,front
Daewoo,3700,sedan,135,Gas,yes,2004,Lanos,front
Daewoo,3500,sedan,180,Petrol,yes,2004,Lanos,front
Daewoo,3250,sedan,153,Petrol,yes,2004,Sens,front
Daewoo,3200,sedan,200,Gas,yes,2004,Lanos,front
Daewoo,3200,sedan,100,Petrol,yes,2004,Lanos,front
Daewoo,3200,sedan,200,Gas,yes,2004,Lanos,front
Daewoo,3000,sedan,1,Gas,yes,2004,Lanos,front
Daewoo,2800,sedan,171,Gas,yes,2004,Sens,front
Daewoo,2799,sedan,169,Petrol,yes,2004,Sens,front
Daewoo,2550,sedan,270,Petrol,yes,2004,Sens,front
Daewoo,2450,sedan,232,Gas,yes,2004,Sens,front
Daewoo,1900,sedan,159,Gas,yes,2004,Lanos,front
GAZ,4400,sedan,100,Petrol,yes,2004,31105,rear
GAZ,2779,sedan,110,Petrol,yes,2004,31105,rear
GAZ,980,sedan,80,Gas,yes,2004,3110,
Honda,8300,sedan,160,Petrol,yes,2004,Accord,front
Hyundai,5000,sedan,180,Petrol,yes,2004,Elantra,front
Kia,5500,sedan,150,Petrol,yes,2004,Magentis,front
Mazda,8900,sedan,150,Gas,yes,2004,6,front
Mazda,6700,sedan,240,Petrol,yes,2004,6,front
Mazda,6699,sedan,152,Petrol,yes,2004,6,front
Mazda,5900,sedan,158,Petrol,yes,2004,3,front
Mercedes-Benz,16500,sedan,280,Petrol,yes,2004,S 350,full
Mercedes-Benz,15000,sedan,240,Petrol,yes,2004,S 500,full
Mercedes-Benz,14800,sedan,218,Diesel,yes,2004,S 320,rear
Mercedes-Benz,14500,sedan,220,Petrol,yes,2004,S 500,full
Mercedes-Benz,12500,sedan,208,Diesel,yes,2004,S 320,rear
Mercedes-Benz,12000,sedan,298,Petrol,yes,2004,S 500,full
Mercedes-Benz,11900,sedan,110,Petrol,yes,2004,C-Class,full
Mercedes-Benz,11800,sedan,150,Diesel,yes,2004,E-Class,
Mercedes-Benz,11700,sedan,246,Petrol,yes,2004,S 500,full
Mercedes-Benz,11500,sedan,180,Gas,yes,2004,E-Class,rear
Mercedes-Benz,11400,sedan,220,Petrol,yes,2004,S 500,full
Mercedes-Benz,11300,sedan,363,Gas,yes,2004,E-Class,rear
Mercedes-Benz,11200,sedan,198,Petrol,yes,2004,S 600,rear
Mercedes-Benz,10500,sedan,266,Gas,yes,2004,S 500,rear
Mercedes-Benz,6200,sedan,221,Gas,yes,2004,E-Class,rear
Mercedes-Benz,6100,sedan,300,Diesel,no,2004,E-Class,rear
Mercedes-Benz,5000,sedan,240,Diesel,no,2004,E-Class,
Mercedes-Benz,3700,sedan,270,Petrol,no,2004,S 350,rear
Mitsubishi,7000,sedan,180,Gas,yes,2004,Lancer,front
Mitsubishi,6800,sedan,170,Petrol,yes,2004,Lancer,front
Mitsubishi,6000,sedan,150,Gas,yes,2004,Virage,front
Mitsubishi,5700,sedan,176,Petrol,yes,2004,Lancer,front
Nissan,7600,sedan,178,Gas,yes,2004,Maxima,front
Nissan,6999,sedan,230,Petrol,yes,2004,Maxima,front
Nissan,6300,sedan,216,Gas,yes,2004,Primera,front
Nissan,5800,sedan,241,Petrol,yes,2004,Maxima,front
Opel,7290,sedan,209,Petrol,yes,2004,Vectra C,front
Opel,7200,sedan,240,Other,yes,2004,Vectra C,front
Opel,6999,sedan,158,Petrol,yes,2004,Vectra C,front
Opel,6900,sedan,156,Petrol,yes,2004,Vectra C,front
Opel,6800,sedan,250,Gas,yes,2004,Vectra C,front
Opel,6550,sedan,240,Petrol,yes,2004,Vectra C,front
Opel,6500,sedan,187,Petrol,yes,2004,Vectra C,front
Opel,5900,sedan,158,Petrol,yes,2004,Astra G,front
Opel,5200,sedan,202,Petrol,yes,2004,Vectra C,front
Opel,4000,sedan,144,Petrol,no,2004,Vectra C,front
Peugeot,7350,sedan,205,Gas,yes,2004,407,front
Peugeot,7200,sedan,187,Gas,yes,2004,407,front
Peugeot,5800,sedan,247,Gas,yes,2004,607,front
Renault,6500,sedan,170,Petrol,yes,2004,Megane,front
Renault,4500,sedan,305,Diesel,yes,2004,Megane,front
Samsung,6299,sedan,131,Petrol,yes,2004,SM5,front
Skoda,8000,sedan,187,Petrol,yes,2004,Octavia,front
Skoda,8000,sedan,150,Petrol,yes,2004,Superb,front
Skoda,7300,sedan,263,Gas,yes,2004,Superb,front
Skoda,6400,sedan,330,Gas,yes,2004,Octavia,front
Skoda,6000,sedan,250,Petrol,yes,2004,Octavia,front
Skoda,2650,sedan,220,Diesel,no,2004,Octavia,front
Subaru,17000,sedan,115,Other,yes,2004,Impreza WRX STI,full
Subaru,8400,sedan,170,Petrol,yes,2004,Legacy,full
Toyota,9999,sedan,225,Gas,yes,2004,Camry,front
Toyota,8800,sedan,300,Petrol,yes,2004,Camry,front
Toyota,8400,sedan,195,Gas,yes,2004,Camry,front
Toyota,8300,sedan,168,Petrol,yes,2004,Avensis,front
Toyota,7900,sedan,170,Petrol,yes,2004,Camry,front
Toyota,7500,sedan,185,Gas,yes,2004,Camry,front
VAZ,3300,sedan,200,Gas,yes,2004,2115,front
VAZ,3200,sedan,188,Petrol,yes,2004,2110,front
VAZ,3200,sedan,85,Gas,yes,2004,2110,front
VAZ,2799,sedan,120,Gas,yes,2004,21099,front
VAZ,2600,sedan,180,Gas,yes,2004,2115,front
VAZ,2500,sedan,43,Petrol,yes,2004,2107,rear
VAZ,2300,sedan,126,Petrol,yes,2004,21099,front
VAZ,2100,sedan,160,Petrol,yes,2004,2107,rear
VAZ,2100,sedan,200,Gas,yes,2004,21099,front
VAZ,1900,sedan,60,Petrol,yes,2004,2107,
VAZ,1900,sedan,109,Petrol,yes,2004,2107,rear
VAZ,1850,sedan,42,Gas,yes,2004,2107,rear
VAZ,1700,sedan,82,Petrol,yes,2004,2107,rear
VAZ,1700,sedan,73,Petrol,yes,2004,2107,rear
VAZ,1500,sedan,93,Other,yes,2004,2107,rear
Volkswagen,10500,sedan,210,Diesel,yes,2004,Phaeton,full
Volkswagen,8200,sedan,258,Diesel,yes,2004,Passat B5,front
Volkswagen,7700,sedan,220,Petrol,yes,2004,Passat B5,full
Volkswagen,7700,sedan,180,Petrol,yes,2004,Passat B5,front
Volkswagen,7000,sedan,185,Gas,yes,2004,Passat B5,full
Volkswagen,6950,sedan,132,Other,yes,2004,Bora,front
Volkswagen,6800,sedan,178,Gas,yes,2004,Passat B5,front
Volkswagen,6200,sedan,161,Gas,no,2004,Phaeton,full
Volkswagen,2499,sedan,220,Diesel,no,2004,Passat B5,front
ZAZ,1550,sedan,186,Petrol,yes,2004,1103 ???????,front
Audi,12999,vagon,225,Diesel,yes,2004,A6 Allroad,full
Audi,9900,vagon,284,Diesel,yes,2004,A6,full
Audi,9600,vagon,230,Diesel,yes,2004,A6,front
Audi,8999,vagon,190,Gas,yes,2004,A6 Allroad,full
Audi,4600,vagon,242,Diesel,no,2004,A6,front
Audi,4150,vagon,249,Diesel,no,2004,A6,front
Audi,3400,vagon,261,Diesel,no,2004,A6,front
BMW,12900,vagon,260,Diesel,yes,2004,330,rear
Chevrolet,5400,vagon,105,Petrol,yes,2004,Niva,full
Fiat,2900,vagon,270,Diesel,no,2004,Doblo ????.,front
Opel,5800,vagon,140,Petrol,yes,2004,Astra G,front
Opel,5400,vagon,213,Diesel,yes,2004,Combo ????.,front
Opel,3500,vagon,238,Diesel,no,2004,Vectra C,front
Opel,2000,vagon,200,Gas,no,2004,Zafira,front
Renault,7200,vagon,224,Diesel,yes,2004,Megane,front
Renault,6750,vagon,214,Diesel,yes,2004,Megane,front
Renault,6750,vagon,1,Diesel,yes,2004,Scenic,front
Renault,6500,vagon,186,Diesel,yes,2004,Megane,front
Renault,6000,vagon,225,Diesel,yes,2004,Megane,front
Renault,4950,vagon,170,Diesel,yes,2004,Kangoo ????.,front
Skoda,5400,vagon,220,Petrol,yes,2004,Fabia,front
Skoda,5200,vagon,175,Petrol,yes,2004,Fabia,front
Subaru,8700,vagon,175,Gas,yes,2004,Forester,full
Subaru,7800,vagon,240,Petrol,yes,2004,Forester,full
Subaru,7000,vagon,189,Petrol,yes,2004,Impreza,full
VAZ,1750,vagon,120,Petrol,yes,2004,2104,rear
Volkswagen,8899,vagon,198,Other,yes,2004,Passat B5,front
Chevrolet,6800,van,140,Petrol,yes,2004,Astro ????.,rear
Chevrolet,5200,van,137,Petrol,yes,2004,Tacuma,front
Citroen,2800,van,120,Diesel,yes,2004,Berlingo ????.,
Fiat,5999,van,260,Other,yes,2004,Scudo ????.,
Fiat,4300,van,196,Diesel,yes,2004,Doblo ????.,
Ford,5900,van,230,Diesel,yes,2004,Tourneo Connect ????.,front
Ford,5700,van,131,Diesel,yes,2004,Transit Connect ????.,front
Ford,5600,van,283,Diesel,yes,2004,Transit Connect ????.,front
Ford,5300,van,500,Diesel,yes,2004,Transit ????.,rear
Ford,4299,van,143,Diesel,yes,2004,Transit Connect ????.,
Ford,3000,van,280,Diesel,yes,2004,Transit ????.,front
Mazda,2250,van,212,Petrol,no,2004,Premacy,front
Mercedes-Benz,9800,van,230,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,8500,van,350,Diesel,yes,2004,Sprinter 211 ????.,rear
Mercedes-Benz,8500,van,281,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,8500,van,270,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,8300,van,230,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,7999,van,255,Diesel,yes,2004,Vito ????.,front
Mercedes-Benz,7700,van,300,Other,yes,2004,Vito ????.,rear
Mercedes-Benz,7700,van,290,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,7200,van,200,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,6700,van,1,Diesel,yes,2004,Vito ????.,rear
Mercedes-Benz,5500,van,260,Diesel,no,2004,Vito ????.,rear
Moskvich-Izh,1400,van,136,Gas,yes,2004,2717,
Nissan,8800,van,285,Diesel,yes,2004,Primastar ????.,front
Nissan,6350,van,153,Other,no,2004,Elgrand,rear
Opel,9500,van,152,Diesel,yes,2004,Vivaro ????.,front
Opel,8800,van,285,Diesel,yes,2004,Vivaro ????.,front
Opel,8500,van,230,Diesel,yes,2004,Vivaro ????.,
Opel,7800,van,260,Diesel,yes,2004,Vivaro ????.,front
Opel,6490,van,290,Diesel,yes,2004,Vivaro ????.,front
Peugeot,6900,van,370,Diesel,yes,2004,Boxer ????.,front
Peugeot,5350,van,188,Diesel,yes,2004,Partner ????.,front
Peugeot,5250,van,240,Diesel,yes,2004,Expert ????.,front
Renault,8700,van,183,Diesel,yes,2004,Trafic ????.,front
Renault,8300,van,217,Diesel,yes,2004,Trafic ????.,front
Renault,4350,van,198,Diesel,yes,2004,Kangoo ????.,front
Renault,4350,van,188,Diesel,yes,2004,Kangoo ????.,front
Renault,4200,van,220,Diesel,yes,2004,Kangoo ????.,front
Renault,3000,van,217,Petrol,yes,2004,Kangoo ????.,front
Renault,1800,van,123,Diesel,yes,2004,Kangoo ????.,front
Volkswagen,9750,van,1,Diesel,yes,2004,T5 (Transporter) ????.,
Volkswagen,9600,van,255,Diesel,yes,2004,T5 (Transporter) ????.,front
Volkswagen,8400,van,300,Diesel,yes,2004,T5 (Transporter) ????.,front
Volkswagen,8000,van,350,Diesel,yes,2004,T5 (Transporter) ????.,front
Volkswagen,7999,van,210,Gas,yes,2004,Touran,front
Volkswagen,7750,van,235,Diesel,yes,2004,T5 (Transporter) ????.,front
Volkswagen,7500,van,180,Diesel,yes,2004,T5 (Transporter) ????,front
Volkswagen,7000,van,250,Diesel,yes,2004,Caddy ????.,front
Volkswagen,7000,van,350,Other,yes,2004,T5 (Transporter) ????,front
Volkswagen,6500,van,290,Diesel,yes,2004,T5 (Transporter) ????,front
Volkswagen,6450,van,220,Other,yes,2004,Caddy ????.,
Volkswagen,6400,van,305,Diesel,yes,2004,Caddy ????.,front
Volkswagen,4900,van,198,Petrol,no,2004,Touran,front
Volkswagen,4500,van,380,Diesel,yes,2004,Caddy ????.,front
Volkswagen,4200,van,210,Diesel,no,2004,Touran,front
ZAZ,1650,van,100,Gas,yes,2004,110557,front
Audi,4999,crossover,242,Diesel,no,2003,A6 Allroad,full
BMW,17200,crossover,308,Gas,yes,2003,X5,full
BMW,16700,crossover,260,Petrol,yes,2003,X5,full
BMW,13950,crossover,278,Diesel,yes,2003,X5,full
BMW,5400,crossover,250,Petrol,no,2003,X5,full
Ford,3999,crossover,440,Diesel,yes,2003,Transit ????.,front
Infiniti,13200,crossover,160,Petrol,yes,2003,FX 35,full
Jeep,5500,crossover,120,Diesel,no,2003,Grand Cherokee,full
Kia,6800,crossover,190,Gas,yes,2003,Sorento,full
Land Rover,22000,crossover,240,Petrol,yes,2003,Range Rover,full
Land Rover,7800,crossover,355,Diesel,no,2003,Range Rover,full
Land Rover,6900,crossover,167,Gas,yes,2003,Freelander,full
